PDCODE;SALEDATE;CLIENTCODE;QTY;UNITVAL;TOTALVAL
028;31/08/2022;123;3;13.6;40.8
028;31/08/2022;054;2;16;32
027;31/08/2022;008;5;28.9;144.5
023;31/08/2022;131;5;12.75;63.75
023;31/08/2022;034;4;12.75;51
023;31/08/2022;123;1;12.75;12.75
019;31/08/2022;123;1;10.2;10.2
017;31/08/2022;123;1;11.9;11.9
002;01/09/2022;156;3;29.75;89.25
030;02/09/2022;149;5.15;60.35;310.8025
030;02/09/2022;026;4.7;60.35;283.645
030;02/09/2022;052;0.254;60.35;15.3289
025;02/09/2022;152;5;17;85
002;02/09/2022;026;80;28.9;2312
002;02/09/2022;020;10;29.75;297.5
002;02/09/2022;152;2;29.75;59.5
122;02/09/2022;026;13.34;42.5;566.95
012;02/09/2022;052;1;19.55;19.55
114;02/09/2022;026;30;25.5;765
114;02/09/2022;181;1.17;25.5;29.835
001;02/09/2022;052;1;16.8;16.8
139;02/09/2022;181;2;50;100
139;02/09/2022;163;0.5;45;22.5
096;02/09/2022;020;0.5;39;19.5
085;02/09/2022;026;33;12.75;420.75
072;02/09/2022;026;3.15;53.47;168.4305
040;02/09/2022;020;0.125;130;16.25
023;02/09/2022;026;33;12.75;420.75
023;02/09/2022;052;2;12.75;25.5
021;02/09/2022;152;1;17;17
030;03/09/2022;069;0.48;60.35;28.968
030;03/09/2022;172;0.22;60.35;13.277
002;03/09/2022;172;5;29.75;148.75
002;03/09/2022;069;5;29.75;148.75
002;03/09/2022;016;2;29.75;59.5
114;03/09/2022;163;1.104;25.5;28.152
100;03/09/2022;163;0.5;74;37
139;03/09/2022;163;4;45;180
139;03/09/2022;172;1;45;45
130;03/09/2022;172;3.05;40;122
111;03/09/2022;069;0.8;44.41;35.528
110;03/09/2022;069;1.08;37.78;40.8024
097;03/09/2022;069;0.638;71.4;45.5532
096;03/09/2022;069;1;39;39
027;03/09/2022;172;8;25;200
030;05/09/2022;132;0.924;60.35;55.7634
030;05/09/2022;074;0.504;60.35;30.4164
025;05/09/2022;074;2;16.32;32.64
002;05/09/2022;132;3;29.75;89.25
002;05/09/2022;074;3;28.6;85.8
015;05/09/2022;074;2;13.08;26.16
122;05/09/2022;026;13.34;42.5;566.95
012;05/09/2022;074;2;17.96;35.92
114;05/09/2022;132;2;25.5;51
001;05/09/2022;074;4;16.4;65.6
095;06/09/2022;057;4;5.2;20.8
002;06/09/2022;028;15;29.75;446.25
002;06/09/2022;089;7;29.75;208.25
018;06/09/2022;057;2;36;72
015;06/09/2022;028;10;13.6;136
094;06/09/2022;028;6;12.75;76.5
079;08/09/2022;148;1;55;55
063;08/09/2022;166;0.525;42.5;22.3125
030;08/09/2022;010;0.425;60.35;25.64875
030;08/09/2022;166;0.242;60.35;14.6047
002;08/09/2022;008;18;29.75;535.5
002;08/09/2022;147;15;29.75;446.25
002;08/09/2022;045;11;29.75;327.25
002;08/09/2022;020;10;29.75;297.5
002;08/09/2022;033;8;29.75;238
002;08/09/2022;172;7;29.75;208.25
002;08/09/2022;148;6;29.75;178.5
002;08/09/2022;190;4;29.75;119
002;08/09/2022;010;4;29.75;119
002;08/09/2022;107;1;29.75;29.75
002;08/09/2022;166;1;29.75;29.75
015;08/09/2022;172;1;13.6;13.6
145;08/09/2022;148;0.5;60;30
122;08/09/2022;132;2.01;42.5;85.425
012;08/09/2022;166;1;19.55;19.55
116;08/09/2022;148;1;29.75;29.75
114;08/09/2022;045;10;25.5;255
114;08/09/2022;163;1.2;25.5;30.6
114;08/09/2022;166;1.169;25.5;29.8095
114;08/09/2022;148;1;25.5;25.5
001;08/09/2022;166;3;16.8;50.4
001;08/09/2022;118;1;16.8;16.8
139;08/09/2022;163;2;45;90
130;08/09/2022;172;2.87;40;114.8
096;08/09/2022;020;0.5;39;19.5
085;08/09/2022;172;1;12.75;12.75
040;08/09/2022;132;0.282;130;36.66
027;08/09/2022;008;8;28.9;231.2
095;09/09/2022;193;1;6.5;6.5
079;09/09/2022;192;2;60;120
071;09/09/2022;069;4;37.19;148.76
063;09/09/2022;193;0.268;50;13.4
030;09/09/2022;077;1.51;60.35;91.1285
030;09/09/2022;014;0.612;60.35;36.9342
030;09/09/2022;172;0.47;60.35;28.3645
030;09/09/2022;069;0.22;60.35;13.277
025;09/09/2022;193;1;20;20
002;09/09/2022;142;10;29.75;297.5
002;09/09/2022;174;5;29.75;148.75
155;09/09/2022;193;1;13;13
015;09/09/2022;154;15;13.6;204
015;09/09/2022;099;5;13.6;68
131;09/09/2022;193;1;14;14
122;09/09/2022;142;1.6;42.5;68
122;09/09/2022;172;0.342;42.5;14.535
012;09/09/2022;014;3;19.55;58.65
114;09/09/2022;142;8.4;25.5;214.2
114;09/09/2022;193;1.78;30;53.4
001;09/09/2022;142;15;16.8;252
001;09/09/2022;014;6;16.8;100.8
001;09/09/2022;193;1;21;21
139;09/09/2022;192;1;50;50
130;09/09/2022;172;3;40;120
110;09/09/2022;069;0.72;37.78;27.2016
097;09/09/2022;099;1.06;71.4;75.684
097;09/09/2022;069;0.95;71.4;67.83
097;09/09/2022;014;0.604;71.4;43.1256
096;09/09/2022;130;4;39;156
096;09/09/2022;069;1.5;39;58.5
094;09/09/2022;172;8;12.75;102
094;09/09/2022;193;1;15;15
085;09/09/2022;154;15;12.75;191.25
085;09/09/2022;193;1;15;15
080;09/09/2022;099;5;12.75;63.75
070;09/09/2022;069;1;39;39
027;09/09/2022;172;8;25;200
027;09/09/2022;193;1;34;34
023;09/09/2022;174;10;12.75;127.5
023;09/09/2022;099;5;12.75;63.75
019;09/09/2022;193;1;12;12
017;09/09/2022;099;5;11.9;59.5
017;09/09/2022;193;1;14;14
095;12/09/2022;118;10;5.2;52
030;12/09/2022;073;3;60.35;181.05
025;12/09/2022;191;8;17;136
002;12/09/2022;013;10;29.75;297.5
002;12/09/2022;129;4;29.75;119
002;12/09/2022;125;3;29.75;89.25
122;12/09/2022;045;2.02;42.5;85.85
001;12/09/2022;013;2;16.8;33.6
139;12/09/2022;172;0.5;45;22.5
096;12/09/2022;071;1;39;39
027;12/09/2022;172;7;25;175
027;12/09/2022;013;3;28.9;86.7
027;12/09/2022;172;1;12.25;12.25
002;13/09/2022;107;3;29.75;89.25
002;14/09/2022;161;6;29.75;178.5
002;14/09/2022;156;4;29.75;119
002;14/09/2022;045;4;29.75;119
013;14/09/2022;045;2;35;70
114;14/09/2022;045;9.16;25.5;233.58
002;15/09/2022;148;6;29.75;178.5
002;15/09/2022;045;4;29.75;119
122;15/09/2022;045;1.912;42.5;81.26
133;15/09/2022;148;0.5576;68;37.9168
068;15/09/2022;148;1;10.2;10.2
095;16/09/2022;102;80;5.2;416
095;16/09/2022;067;7;5.2;36.4
095;16/09/2022;057;5;5.2;26
079;16/09/2022;148;1;55;55
076;16/09/2022;166;0.1;153;15.3
071;16/09/2022;069;4.8;37.19;178.512
030;16/09/2022;026;7.9;60.35;476.765
030;16/09/2022;069;0.69;60.35;41.6415
030;16/09/2022;067;0.46;60.35;27.761
025;16/09/2022;031;10;17;170
025;16/09/2022;067;3;17;51
025;16/09/2022;052;2;17;34
002;16/09/2022;026;60;29.75;1785
002;16/09/2022;147;15;29.75;446.25
002;16/09/2022;020;10;29.75;297.5
002;16/09/2022;089;8;29.75;238
002;16/09/2022;052;6;29.75;178.5
002;16/09/2022;172;6;29.75;178.5
002;16/09/2022;194;5;29.75;148.75
002;16/09/2022;016;3;29.75;89.25
002;16/09/2022;157;2;29.75;59.5
002;16/09/2022;071;2;29.75;59.5
002;16/09/2022;057;1;30;30
155;16/09/2022;067;4;5.95;23.8
155;16/09/2022;067;1;11.05;11.05
015;16/09/2022;052;4;13.6;54.4
015;16/09/2022;148;3;13.6;40.8
015;16/09/2022;067;2;13.6;27.2
015;16/09/2022;057;2;12.8;25.6
146;16/09/2022;052;2;10.2;20.4
146;16/09/2022;067;1;10.2;10.2
146;16/09/2022;057;1;9.6;9.6
144;16/09/2022;166;2;12.5;25
131;16/09/2022;067;2;11.05;22.1
131;16/09/2022;067;2;5.95;11.9
122;16/09/2022;026;19.97;42.5;848.725
122;16/09/2022;194;4.95;42.5;210.375
122;16/09/2022;166;1.31;42.5;55.675
122;16/09/2022;148;0.93;42.5;39.525
012;16/09/2022;194;6;19.55;117.3
012;16/09/2022;067;3;19.55;58.65
114;16/09/2022;026;20;25.5;510
114;16/09/2022;194;2.025;25.5;51.6375
114;16/09/2022;166;1.058;25.5;26.979
114;16/09/2022;057;0.65;24;15.6
114;16/09/2022;067;0.33;25.5;8.415
114;16/09/2022;148;0.26;25.5;6.63
112;16/09/2022;069;0.3;56.67;17.001
001;16/09/2022;194;6;16.8;100.8
001;16/09/2022;052;5;17.85;89.25
001;16/09/2022;157;4;16.8;67.2
001;16/09/2022;166;1;16.8;16.8
141;16/09/2022;067;0.5;45;22.5
133;16/09/2022;052;0.72;68;48.96
133;16/09/2022;148;0.79;68;53.72
133;16/09/2022;067;0.156;68;10.608
130;16/09/2022;172;4.847;40;193.88
130;16/09/2022;166;0.61;40;24.4
130;16/09/2022;067;0.256;40;10.24
110;16/09/2022;069;1.08;37.78;40.8024
097;16/09/2022;031;1.74;71.4;124.236
097;16/09/2022;069;1.23;71.4;87.822
097;16/09/2022;057;1.194;67.2;80.2368
096;16/09/2022;071;1;39;39
096;16/09/2022;020;0.5;39;19.5
094;16/09/2022;052;2;12.75;25.5
085;16/09/2022;057;5;12;60
085;16/09/2022;194;4;12.75;51
085;16/09/2022;069;3;12.75;38.25
085;16/09/2022;166;2;12.75;25.5
080;16/09/2022;067;3;12.75;38.25
080;16/09/2022;166;2;12.75;25.5
075;16/09/2022;067;1;25.42;25.42
070;16/09/2022;026;15;39;585
040;16/09/2022;020;0.13;130;16.9
028;16/09/2022;194;4;13.6;54.4
028;16/09/2022;166;2;13.6;27.2
028;16/09/2022;057;1;12.8;12.8
023;16/09/2022;057;4;12;48
023;16/09/2022;166;2;12.75;25.5
022;16/09/2022;067;2;10.2;20.4
022;16/09/2022;148;1;10.2;10.2
022;16/09/2022;057;1;9.6;9.6
021;16/09/2022;067;1;17;17
019;16/09/2022;067;4;10.2;40.8
019;16/09/2022;052;3;10.2;30.6
019;16/09/2022;148;1;10.2;10.2
017;16/09/2022;026;6;11.9;71.4
017;16/09/2022;194;5;11.9;59.5
017;16/09/2022;057;2;11.2;22.4
030;19/09/2022;074;0.73;60.35;44.0555
025;19/09/2022;074;4;16.32;65.28
002;19/09/2022;074;2;18.6;37.2
015;19/09/2022;074;4;13.08;52.32
001;19/09/2022;074;4;16.4;65.6
097;19/09/2022;074;0.69;71.4;49.266
096;19/09/2022;130;0.77;39;30.03
017;19/09/2022;074;5;11.44;57.2
030;20/09/2022;152;0.246;60.35;14.8461
030;20/09/2022;010;0.23;60.35;13.8805
025;20/09/2022;152;2;17;34
002;20/09/2022;010;5;29.75;148.75
002;20/09/2022;188;4;29.75;119
002;20/09/2022;086;4;29.75;119
002;20/09/2022;008;4;29.75;119
002;20/09/2022;125;4;29.75;119
002;20/09/2022;172;2;29.75;59.5
002;20/09/2022;152;1;29.75;29.75
015;20/09/2022;086;5;13.6;68
015;20/09/2022;152;1;13.6;13.6
141;20/09/2022;163;4;40;160
130;20/09/2022;172;1.21;40;48.4
130;20/09/2022;069;0.62;40;24.8
109;20/09/2022;069;0.5;63.54;31.77
097;20/09/2022;152;0.376;71.4;26.8464
096;20/09/2022;069;0.5;39;19.5
027;20/09/2022;172;10;25;250
017;20/09/2022;152;1;11.9;11.9
030;21/09/2022;060;1.275;71;90.525
030;21/09/2022;132;0.98;60.35;59.143
002;21/09/2022;054;5;37.5;187.5
002;21/09/2022;190;4;29.75;119
002;21/09/2022;132;4;29.75;119
114;21/09/2022;132;1.44;25.5;36.72
097;21/09/2022;060;2.55;84;214.2
097;21/09/2022;054;0.185;84;15.54
096;21/09/2022;130;3;39;117
040;21/09/2022;132;0.25;130;32.5
017;21/09/2022;054;1;14;14
079;23/09/2022;145;3;55;165
079;23/09/2022;172;0.5;60;30
076;23/09/2022;145;0.1;153;15.3
030;23/09/2022;172;0.5;60.35;30.175
025;23/09/2022;022;25;14;350
002;23/09/2022;022;10;29.75;297.5
002;23/09/2022;174;7;29.75;208.25
002;23/09/2022;172;7;29.75;208.25
002;23/09/2022;045;6;29.75;178.5
002;23/09/2022;028;5;29.75;148.75
002;23/09/2022;145;5;29.75;148.75
002;23/09/2022;016;3;29.75;89.25
002;23/09/2022;196;2;29.75;59.5
002;23/09/2022;144;2;29.75;59.5
015;23/09/2022;028;12;13.6;163.2
144;23/09/2022;145;1;12.5;12.5
013;23/09/2022;028;1.5;35;52.5
114;23/09/2022;153;0.63;25.5;16.065
001;23/09/2022;099;6;16.8;100.8
001;23/09/2022;117;1;16.8;16.8
141;23/09/2022;145;0.5;26;13
139;23/09/2022;153;1.5;40;60
130;23/09/2022;099;1.84;40;73.6
094;23/09/2022;099;4;12.75;51
094;23/09/2022;028;2;12.75;25.5
040;23/09/2022;028;0.1;130;13
028;23/09/2022;099;4;13.6;54.4
027;23/09/2022;172;6;25;150
023;23/09/2022;099;8;12.75;102
022;23/09/2022;145;1;10.2;10.2
019;23/09/2022;145;1;10.2;10.2
095;24/09/2022;173;3;5.2;15.6
076;24/09/2022;173;0.1;153;15.3
142;24/09/2022;173;1;25.5;25.5
137;24/09/2022;173;2;10.2;20.4
122;24/09/2022;173;1.9;42.5;80.75
114;24/09/2022;173;1.8;25.5;45.9
001;24/09/2022;173;4;16.8;67.2
085;24/09/2022;173;6;12.75;76.5
023;24/09/2022;173;6;12.75;76.5
022;24/09/2022;173;2;10.2;20.4
019;24/09/2022;173;6;10.2;61.2
019;24/09/2022;173;4;10.2;40.8
095;25/09/2022;170;1;5.2;5.2
071;25/09/2022;069;2.4;37.19;89.256
030;25/09/2022;129;0.5;60.35;30.175
030;25/09/2022;069;0.5;60.35;30.175
025;25/09/2022;152;2;17;34
025;25/09/2022;131;1;17;17
002;25/09/2022;089;8;29.75;238
002;25/09/2022;020;5;29.75;148.75
002;25/09/2022;129;3;29.75;89.25
002;25/09/2022;045;3;29.75;89.25
002;25/09/2022;057;2;30;60
002;25/09/2022;159;2;29.75;59.5
002;25/09/2022;071;2;29.75;59.5
002;25/09/2022;152;1;29.75;29.75
002;25/09/2022;131;1;29.75;29.75
002;25/09/2022;170;1;29.75;29.75
015;25/09/2022;131;1;13.6;13.6
013;25/09/2022;159;2;35;70
013;25/09/2022;045;2;35;70
013;25/09/2022;131;1;35;35
122;25/09/2022;045;3;42.5;127.5
114;25/09/2022;045;8;25.5;204
114;25/09/2022;170;0.25;25.5;6.375
001;25/09/2022;118;1;16.8;16.8
139;25/09/2022;163;4;42.3;169.2
133;25/09/2022;170;0.202;68;13.736
130;25/09/2022;172;6.2;40;248
111;25/09/2022;069;0.4;44.41;17.764
097;25/09/2022;069;0.94;71.4;67.116
097;25/09/2022;045;0.225;71.4;16.065
096;25/09/2022;131;1;39;39
096;25/09/2022;069;1;39;39
096;25/09/2022;020;0.5;39;19.5
075;25/09/2022;057;1;14.32;14.32
072;25/09/2022;069;0.225;53.47;12.03075
027;25/09/2022;172;4;25;100
023;25/09/2022;131;5;12.75;63.75
022;25/09/2022;159;9;10.2;91.8
017;25/09/2022;152;1;11.9;11.9
002;26/09/2022;147;10;29.75;297.5
002;26/09/2022;132;2;29.75;59.5
122;26/09/2022;132;0.63;42.5;26.775
139;26/09/2022;197;4;41.4;165.6
040;26/09/2022;132;0.18;130;23.4
002;27/09/2022;008;7;29.75;208.25
002;27/09/2022;020;5;29.75;148.75
002;27/09/2022;161;2;29.75;59.5
015;27/09/2022;161;4;13.6;54.4
027;27/09/2022;008;4;28.9;115.6
095;28/09/2022;084;8;5.2;41.6
002;28/09/2022;084;1;29.75;29.75
015;28/09/2022;084;2;13.6;27.2
012;28/09/2022;084;2;19.55;39.1
001;28/09/2022;084;18;16.8;302.4
094;28/09/2022;084;8;12.75;102
095;29/09/2022;083;20;5.2;104
095;29/09/2022;159;4;5.2;20.8
079;29/09/2022;157;1;55;55
076;29/09/2022;159;0.1;153;15.3
030;29/09/2022;172;0.25;60.35;15.0875
002;29/09/2022;026;60;28.9;1734
002;29/09/2022;045;8;29.75;238
002;29/09/2022;172;7;29.75;208.25
002;29/09/2022;136;6;29.75;178.5
002;29/09/2022;129;4;29.75;119
002;29/09/2022;144;4;29.75;119
002;29/09/2022;107;3;29.75;89.25
002;29/09/2022;125;3;29.75;89.25
002;29/09/2022;071;2;29.75;59.5
002;29/09/2022;157;1;29.75;29.75
122;29/09/2022;045;1.17;42.5;49.725
114;29/09/2022;045;1.44;25.5;36.72
139;29/09/2022;163;2;41.4;82.8
139;29/09/2022;172;0.5;41.4;20.7
130;29/09/2022;172;5.806;40;232.24
130;29/09/2022;157;2.34;40;93.6
096;29/09/2022;071;1;39;39
023;29/09/2022;159;2;12.75;25.5
022;29/09/2022;159;9;10.2;91.8
095;30/09/2022;110;100;5.2;520
071;30/09/2022;069;4.8;37.19;178.512
030;30/09/2022;149;5;60.35;301.75
030;30/09/2022;026;3.5;60.35;211.225
030;30/09/2022;057;2.35;56.8;133.48
030;30/09/2022;073;1.5;60.35;90.525
030;30/09/2022;010;0.43;60.35;25.9505
030;30/09/2022;152;0.254;60.35;15.3289
030;30/09/2022;202;0.25;60.35;15.0875
030;30/09/2022;069;0.25;60.35;15.0875
025;30/09/2022;152;2;17;34
002;30/09/2022;026;21;28.9;606.9
002;30/09/2022;020;15;29.75;446.25
002;30/09/2022;092;5;29.75;148.75
002;30/09/2022;156;4;29.75;119
002;30/09/2022;201;4;29.75;119
002;30/09/2022;010;4;29.75;119
002;30/09/2022;091;3;29.75;89.25
002;30/09/2022;200;2;29.75;59.5
002;30/09/2022;073;2;29.75;59.5
002;30/09/2022;057;2;30;60
015;30/09/2022;091;9;13.6;122.4
015;30/09/2022;092;1;13.6;13.6
015;30/09/2022;152;1;13.6;13.6
015;30/09/2022;202;1;13.6;13.6
137;30/09/2022;057;1;9.6;9.6
114;30/09/2022;045;7.2;25.5;183.6
114;30/09/2022;026;5;25.5;127.5
114;30/09/2022;092;0.5;25.5;12.75
001;30/09/2022;057;12;16.8;201.6
001;30/09/2022;057;1;16.8;16.8
001;30/09/2022;202;1;15;15
139;30/09/2022;197;4;41.4;165.6
133;30/09/2022;057;1.295;64;82.88
125;30/09/2022;202;0.2;85;17
111;30/09/2022;069;0.8;44.41;35.528
110;30/09/2022;069;1.08;37.78;40.8024
097;30/09/2022;057;2;67.2;134.4
097;30/09/2022;069;0.6;71.4;42.84
097;30/09/2022;148;0.232;71.4;16.5648
097;30/09/2022;152;0.182;71.4;12.9948
097;30/09/2022;202;0.2;71.4;14.28
096;30/09/2022;020;0.5;39;19.5
094;30/09/2022;172;2;40;80
094;30/09/2022;202;1;12.75;12.75
085;30/09/2022;202;1;12.75;12.75
080;30/09/2022;092;1;12.75;12.75
070;30/09/2022;026;10.2;42.5;433.5
068;30/09/2022;057;2;9.6;19.2
040;30/09/2022;020;0.157;130;20.41
028;30/09/2022;091;2;13.6;27.2
028;30/09/2022;092;1;13.6;13.6
023;30/09/2022;200;3;12.75;38.25
023;30/09/2022;057;3;12;36
023;30/09/2022;202;1;12.75;12.75
017;30/09/2022;152;1;11.9;11.9
002;01/10/2022;008;5;29.75;148.75
027;01/10/2022;172;12;25;300
027;01/10/2022;008;4;28.9;115.6
002;03/10/2022;013;10;29.75;297.5
002;03/10/2022;132;4;29.75;119
002;03/10/2022;164;4;29.75;119
096;03/10/2022;130;4;39;156
040;03/10/2022;132;0.25;130;32.5
027;03/10/2022;013;4;28.9;115.6
023;03/10/2022;013;2;12.75;25.5
095;04/10/2022;114;10;5.2;52
002;04/10/2022;147;15;29.75;446.25
002;04/10/2022;174;10;29.75;297.5
070;04/10/2022;174;3;39;117
030;05/10/2022;129;0.204;60.35;12.3114
002;05/10/2022;020;10;29.75;297.5
002;05/10/2022;045;6;29.75;178.5
002;05/10/2022;129;5;29.75;148.75
002;05/10/2022;148;3;29.75;89.25
002;05/10/2022;071;2;29.75;59.5
145;05/10/2022;148;0.5;60;30
131;05/10/2022;136;1;16.5;16.5
139;05/10/2022;045;1;45;45
096;05/10/2022;071;1;39;39
096;05/10/2022;020;0.5;39;19.5
068;05/10/2022;148;1;12;12
095;06/10/2022;084;8;5.2;41.6
025;06/10/2022;084;4;17;68
002;06/10/2022;142;15;29.75;446.25
002;06/10/2022;190;5;29.75;148.75
002;06/10/2022;084;2;29.75;59.5
002;06/10/2022;166;1;29.75;29.75
015;06/10/2022;084;2;13.6;27.2
015;06/10/2022;166;2;13.6;27.2
122;06/10/2022;142;4.72;42.5;200.6
012;06/10/2022;142;10;19.55;195.5
012;06/10/2022;084;2;19.55;39.1
114;06/10/2022;142;9.726;25.5;248.013
114;06/10/2022;166;0.69;25.5;17.595
001;06/10/2022;142;20;16.8;336
001;06/10/2022;084;18;16.8;302.4
001;06/10/2022;166;2;16.8;33.6
094;06/10/2022;084;6;12.75;76.5
085;06/10/2022;142;10;12.75;127.5
085;06/10/2022;166;3;12.75;38.25
028;06/10/2022;166;2;13.6;27.2
095;07/10/2022;173;4;5.2;20.8
095;07/10/2022;057;2;5.2;10.4
058;07/10/2022;203;1;45;45
030;07/10/2022;073;2.81;60.35;169.5835
030;07/10/2022;173;0.234;60.35;14.1219
030;07/10/2022;129;0.204;60.35;12.3114
025;07/10/2022;052;8;17;136
002;07/10/2022;013;23;29.75;684.25
002;07/10/2022;031;6;29.75;178.5
002;07/10/2022;008;6;29.75;178.5
002;07/10/2022;129;5;29.75;148.75
002;07/10/2022;016;3;29.75;89.25
002;07/10/2022;148;3;29.75;89.25
002;07/10/2022;052;2;29.75;59.5
002;07/10/2022;057;2;30;60
002;07/10/2022;073;1;29.75;29.75
002;07/10/2022;173;1;29.75;29.75
015;07/10/2022;148;3;13.6;40.8
146;07/10/2022;173;3;10.2;30.6
137;07/10/2022;173;1;10.2;10.2
122;07/10/2022;203;0.51;50;25.5
012;07/10/2022;173;2;19.55;39.1
114;07/10/2022;203;10.154;30;304.62
114;07/10/2022;173;2.13;25.5;54.315
114;07/10/2022;148;0.9;25.5;22.95
001;07/10/2022;052;4;16.8;67.2
001;07/10/2022;173;4;16.8;67.2
001;07/10/2022;057;2;16.8;33.6
139;07/10/2022;197;5;41.4;207
139;07/10/2022;052;0.5;45;22.5
133;07/10/2022;057;0.226;64;14.464
133;07/10/2022;073;0.145;68;9.86
125;07/10/2022;057;0.236;80;18.88
075;07/10/2022;052;2;25.42;50.84
066;07/10/2022;148;1;40;40
027;07/10/2022;008;3;28.9;86.7
023;07/10/2022;203;4;15;60
019;07/10/2022;173;11;10.2;112.2
017;07/10/2022;203;1;14;14
017;07/10/2022;057;1;11.2;11.2
